"corpus","utterance"
"tardif","you know how he goes on"
"tardif","yeah"
"tardif","can you put him on"
"tardif","yeah you have him sitting here but you don't have his hands on the handlebar"
"tardif","do you wanna get his hands on the handlebar"
"tardif","yeah that's kind of hard to do"
"tardif","here want me to help you"
"tardif","okay"
"tardif","yeah you had him there and then you see see how his hands make that little opening to go right around the handlebar"
"tardif","yeah we gotta push him up there"
"tardif","now he's back on"
"tardif","vroom vroom vroom"
"tardif","chrum rum rum"
"tardif","he came into my hand"
"tardif","vroom"
"tardif","vroom vroom vroom vroom vroom vroom"
"tardif","cooo"
"tardif","he rode the carpet"
"tardif","you've got him under the table"
"tardif","are you hiding the car"
"tardif","huh where is the car"
"tardif","Emma has the car"
"tardif","I don't think you should throw it Emma"
"tardif","don't throw it"
"tardif","that might break it"
"tardif","yeah you don't wanna break the car"
"tardif","don't break it"
"tardif","you you wanna sit in your chair again"
"tardif","okay"
"tardif","ope you took the guy off again"
"tardif","yeah ch ch ch ch ch"
"tardif","hop"
"tardif","yeah that's the baby chick"
"tardif","peep peep"
"tardif","I thought they would peep peep"
"tardif","peep peep"
"tardif","and they go beep beep like a car"
"tardif","I don't think so"
"tardif","now there's a car"
"tardif","and what's the car doing"
"tardif","yeah the guy fell over"
"tardif","yep"
"tardif","can you put him back on"
"tardif","yeah"
"tardif","set him back on the motorcycle"
"tardif","you can do that"
"tardif","mm don't me I'm just gonna"
"tardif","book"
"tardif","that's a lion"
"tardif","what's a lion say"
"tardif","ah what's that"
"tardif","ball"
"tardif","what's that"
"tardif","that's a pot"
"tardif","it's a pot"
"tardif","say it"
"tardif","pot"
"tardif","where's the pot go"
"tardif","on the stove"
"tardif","what is it"
"tardif","hot"
"tardif","hot"
"tardif","hot"
"tardif","ah look at the pretty butterfly"
"tardif","what color is that butterfly"
"tardif","blue right"
"tardif","nope look at the book"
"tardif","know what that is"
"tardif","look"
"tardif","ah wanna sit over here"
"tardif","wanna sit here and read"
"tardif","no you have_to stay here"
"tardif","look at the dinosaur"
"tardif","look at the dinosaur"
"tardif","ah"
"tardif","yes"
"tardif","come here"
"tardif","you wanna sit over there"
"tardif","what's this"
"tardif","a baby"
"tardif","turtle"
"tardif","hey what's a baby got"
"tardif","is that a kitty cat"
"tardif","no we're not leaving right now"
"tardif","you can't go"
"tardif","we're gonna read a book first"
"tardif","okay"
"tardif","yes"
"tardif","c'mere"
"tardif","you want me to hold you"
"tardif","Matthew c'mere"
"tardif","that's a mosquito"
"tardif","don't touch"
"tardif","that's a bug"
"tardif","c'mere"
"tardif","hey"
"tardif","you wanna take a nap"
"tardif","sit up"
"tardif","c'mere"
"tardif","hey"
"tardif","Matthew"
"tardif","you get time out if you do that"
"tardif","come on you wanna read a book"
"tardif","no touch"
"tardif","no touch"
"tardif","Matthew"
"tardif","come sit on mommy's lap"
"tardif","yes"
"tardif","oops"
"tardif","no honey"
"tardif","c'mere"
"tardif","c'mere"
"tardif","no touch"
"tardif","c'mere"
"tardif","let's look at the book"
"tardif","don't xxx"
"tardif","hey"
"tardif","yes"
"tardif","ah what's that"
"tardif","what is that"
"tardif","don't be grumpy"
"tardif","you don't have_to take a nap"
"tardif","ah"
"tardif","who is this"
"tardif","what's a duck say"
"tardif","quack quack"
"tardif","what's that"
"tardif","tractor"
"tardif","ah tractor"
"tardif","what's he dig up dirt"
"tardif","huh"
"tardif","yeah"
"tardif","ah do you know what that is"
"tardif","carrots"
"tardif","shoes"
"tardif","do you have shoes on"
"tardif","where's Matthew's shoes"
"tardif","right"
"tardif","ah"
"tardif","what's that"
"tardif","teddy bear"
"tardif","what's that"
"tardif","you know what that is"
"tardif","a phone"
"tardif","Matt wanna sit on my lap"
"tardif","you wanna sit in the chair"
"tardif","don't push that chair over"
"tardif","no no"
"tardif","hey"
"tardif","look at this"
"tardif","Matt c'mere now"
"tardif","are you tired"
"tardif","wanna"
"tardif","we can't go right now"
"tardif","wanna look at the mouse"
"tardif","look"
"tardif","what's that"
"tardif","no honey we're not gonna go"
"tardif","honey"
"tardif","come here"
"tardif","come here"
"tardif","come here"
"tardif","oop"
"tardif","just for a minute"
"tardif","just for a minute okay"
"tardif","okay"
"tardif","xxx"
"tardif","don't be grumpy"
"tardif","okay"
"tardif","let's look at this book"
"tardif","what's this"
"tardif","a brush"
"tardif","you brush your hair"
"tardif","yeah"
"tardif","what do we do with flowers"
"tardif","smell"
"tardif","can you smell"
"tardif","wanna smell the book"
"tardif","smell"
"tardif","does it smell"
"tardif","no"
"tardif","ah what's he doing"
"tardif","is he cleaning the sandbox"
"tardif","huh"
"tardif","what's in his hand"
"tardif","shovel"
"tardif","shovel"
"tardif","you've got a sandbox"
"tardif","a car"
"tardif","what color is that car"
"tardif","dirt"
"tardif","that's dirt"
"tardif","do you like to play in the dirt"
"tardif","yeah"
"tardif","what's that"
"tardif","car"
"tardif","what color is the car"
"tardif","uh oh what"
"tardif","is he dumping the dirt"
"tardif","is he dumping the dirt"
"tardif","yeah"
"tardif","that's okay"
"tardif","he's in the sandbox"
"tardif","ah what's this Matt"
"tardif","what is that"
"tardif","what is it"
"tardif","apple"
"tardif","right"
"tardif","do you know what this is"
"tardif","umbrella"
"tardif","does kitty have an umbrella"
"tardif","yeah"
"tardif","what color's the umbrella"
"tardif","green"
"tardif","say green"
"tardif","ah"
"tardif","a coat"
"tardif","a coat"
"tardif","is it red"
"tardif","that robin"
"tardif","can you say bird"
"tardif","that's so"
"tardif","Matthew look at my xxx"
"tardif","what's that"
"tardif","what is that"
"tardif","ruff ruff"
"tardif","doggy"
"tardif","hammer"
"tardif","does daddy use a hammer"
"tardif","what do you do with a hammer"
"tardif","yeah"
"tardif","you would"
"tardif","oh what's this"
"tardif","what"
"tardif","tree"
"tardif","you tell me"
"tardif","what's that"
"tardif","is that coat"
"tardif","is that a coat"
"tardif","what color's that coat"
"tardif","what color"
"tardif","blue right"
"tardif","ah is that a baby doll"
"tardif","that a doll"
"tardif","yeah"
"tardif","know what this is"
"tardif","a teapot"
"tardif","do you know what color that is"
"tardif","what color"
"tardif","red"
"tardif","what's this"
"tardif","a chair"
"tardif","what do we do on a chair"
"tardif","do we eat dinner"
"tardif","do we sit"
"tardif","mushrooms"
"tardif","ah Matthew"
"tardif","a gorilla"
"tardif","it's kinda like a monkey huh"
"tardif","you have a monkey"
"tardif","monkey"
"tardif","just like curious George"
"tardif","what's this"
"tardif","airplane"
"tardif","airplane"
"tardif","airplane"
"tardif","go up in the sky"
"tardif","where do you see an airplane"
"tardif","where do you see an airplane"
"tardif","airplane"
"tardif","remember up in the sky"
"tardif","outside"
"tardif","yeah"
"tardif","ah motorcycle"
"tardif","you just played with one"
"tardif","xxx motorcycle"
"tardif","what's this"
"tardif","is this a pencil"
"tardif","yeah that's outside"
"tardif","we're gonna go outside in a minute"
"tardif","look what this is"
"tardif","a pencil"
"tardif","no"
"tardif","let's see what else is in here"
"tardif","let's look for another doggy"
"tardif","ah Matthew look what I see"
"tardif","peek"
"tardif","what's this"
"tardif","what is that"
"tardif","that's a cow"
"tardif","what's a cow say"
"tardif","what's a cow say"
"tardif","no we're gonna read"
"tardif","just for a minute"
"tardif","ah ah don't break the book"
"tardif","what's this"
"tardif","a boat"
"tardif","what's that"
"tardif","no"
"tardif","hey"
"tardif","no hitting"
"tardif","what is this"
"tardif","a frog"
"tardif","what's a frog say"
"tardif","that's a bug"
"tardif","that's a bug"
"tardif","did you see a bug in here"
"tardif","is an ant a bug"
"tardif","mhm"
"tardif","mosquito"
"tardif","did the mosquito get you"
"tardif","buzz"
"tardif","hey"
"tardif","ah look what I see"
"tardif","is that a tractor"
"tardif","yes"
"tardif","is that a tractor"
"tardif","is that a tractor"
"tardif","that's a tractor"
"tardif","who has a tractor"
"tardif","huh"
"tardif","Matthew"
"tardif","hey"
"tardif","what's this"
"tardif","hey"
"tardif","come on now"
"tardif","we need to read the book"
"tardif","wanna finish reading the book"
"tardif","hmm"
"tardif","can you find something in the book for me"
"tardif","can you find the doggy"
"tardif","should we find the doggy"
"tardif","ah what's that"
"tardif","let's look for the doggy okay"
"tardif","there's an animal"
"tardif","look"
"tardif","ah"
"tardif","look whose sound it is"
"tardif","ah"
"tardif","want this off"
"tardif","hmm"
"tardif","want this on or off"
"tardif","ready"
"tardif","gotcha"
"tardif","ready"
"tardif","gotcha"
"tardif","ready"
"tardif","ready"
"tardif","gotcha"
"tardif","like the sound of him"
"tardif","let's turn this one off"
"tardif","wanna turn it off"
"tardif","you do it"
"tardif","right there"
"tardif","push it up"
"tardif","good boy"
"tardif","it's off"
"tardif","want this on"
"tardif","on"
"tardif","turn him"
"tardif","want that one on"
"tardif","there goes your frog"
"tardif","look"
"tardif","ready"
"tardif","ready"
"tardif","here it goes watch your hands"
"tardif","here it goes"
"tardif","ah"
"tardif","want it to go on the floor"
"tardif","here it goes ready"
"tardif","one two boop"
"tardif","uh"
"tardif","oh good"
"tardif","uh oh"
"tardif","go get it"
"tardif","you wanna do it"
"tardif","you do it"
"tardif","want this on"
"tardif","you turn it on"
"tardif","right there"
"tardif","right"
"tardif","help me"
"tardif","good boy"
"tardif","you like that"
"tardif","yeah"
"tardif","you wanna hold it"
"tardif","it's very"
"tardif","gonna get you"
"tardif","you want up"
"tardif","want me turn it off"
"tardif","turn it off"
"tardif","push"
"tardif","good boy"
"tardif","want the top"
"tardif","want the phone"
"tardif","what do you say on a phone"
"tardif","hmm"
"tardif","hello"
"tardif","no you"
"tardif","want the frog"
"tardif","you wanna do it"
"tardif","what's the matter"
"tardif","you're doing it"
"tardif","that's right"
"tardif","want me to help you"
"tardif","put your hand on mine"
"tardif","there you go"
"tardif","k put it on the table"
"tardif","put it on the table"
"tardif","you xxx them"
"tardif","say hi frog"
"tardif","can you say hi to the frog"
"tardif","wanna play this"
"tardif","k wanna xxx"
"tardif","ah"
"tardif","wanna do it again"
"tardif","okay"
"tardif","push it down"
"tardif","push the head down"
"tardif","there you go"
"tardif","whoa"
"tardif","do ya want it to go off the table"
"tardif","okay"
"tardif","ready"
"tardif","say go"
"tardif","say go"
"tardif","ah"
"tardif","go get it"
"tardif","do it again"
"tardif","push it down"
"tardif","push the head down"
"tardif","no push the head down"
"tardif","there you go"
"tardif","there it goes"
"tardif","off the table"
"tardif","whoa"
"tardif","wanna do it again"
"tardif","push it down"
"tardif","let go"
"tardif","no"
"tardif","oh it hit the phone"
"tardif","try it again"
"tardif","gotta push the head down"
"tardif","push the head down"
"tardif","push the head down"
"tardif","push the"
"tardif","gotta push the head down"
"tardif","there you go"
"tardif","whoa go get it"
"tardif","what"
"tardif","frog"
"tardif","what's a frog say"
"tardif","want the ball"
"tardif","you want the bumble ball on"
"tardif","okay"
"tardif","pull the button"
"tardif","right here"
"tardif","pull it"
"tardif","oh push"
"tardif","good"
"tardif","oh"
"tardif","come and get it"
"tardif","here"
"tardif","it's gonna get you"
"tardif","did it get your finger"
"tardif","you wanna turn it off"
"tardif","pull the button"
"tardif","pull it"
"tardif","pull"
"tardif","pull"
"tardif","ready"
"tardif","pull"
"tardif","just like that"
"tardif","push"
"tardif","that's alright"
"tardif","I gotcha"
"tardif","uh oh"
"tardif","oh"
"tardif","want it off"
"tardif","can you pull it"
"tardif","pull up"
"tardif","good boy"
"tardif","wanna play this"
"tardif","what is that"
"tardif","ah"
"tardif","xxx"
"tardif","can you dance"
"tardif","hmm"
"tardif","to music"
"tardif","uh oh what"
"tardif","xxx I can't turn it off honey"
"tardif","now that's a silly sound"
"tardif","wanna do that"
"tardif","what's that"
"tardif","or this"
"tardif","ah there goes thee music"
"tardif","can you dance"
"tardif","you like that"
"tardif","you're gonna break it aren't ya"
"tardif","can you push this"
"tardif","ah"
"tardif","what's that do"
"tardif","is that doggy"
"tardif","a doggy"
"tardif","that's a bird"
"tardif","what's a doggy say"
"tardif","ruff ruff"
"tardif","that's a kitty"
"tardif","what's a kitty say"
"tardif","meow"
"tardif","what's that"
"tardif","what is it"
"tardif","she's"
"tardif","xxx"
"tardif","it doesn't open honey"
"tardif","yours opens"
"tardif","this one doesn't open"
"tardif","it's just pretend"
"tardif","squeeze it"
"tardif","xxx"
"tardif","it doesn't open honey"
"tardif","it's not the same as yours"
"tardif","it doesn't open"
"tardif","no tapes go in there"
"tardif","push the button"
"tardif","you want this guy again"
"tardif","hey"
"tardif","xxx"
"tardif","okay"
"tardif","push the button"
"tardif","alright"
"tardif","put your hand on mine"
"tardif","let go"
"tardif","what is that"
"tardif","here it comes"
"tardif","want it off or on"
"tardif","want it off"
"tardif","want it to come get you"
"tardif","no"
"tardif","okay"
"tardif","turn him off"
"tardif","mommy do it"
"tardif","okay"
"tardif","I'll put him away"
"tardif","this"
"tardif","the ball"
"tardif","the phone"
"tardif","what do you say on a phone"
"tardif","hello"
"tardif","it's for you meesy"
"tardif","say hi to Nana"
"tardif","no"
"tardif","you want the phone"
"tardif","this one"
"tardif","okay"
"tardif","want the phone"
"tardif","this"
"tardif","want it on"
"tardif","ready"
"tardif","here it goes"
"tardif","here it goes"
"tardif","want it off"
"tardif","what do you want to play with"
"tardif","oh no"
"tardif","oh come on now"
"tardif","how about this"
"tardif","the frog"
"tardif","how about that turtle"
"tardif","you're grumpy"
"tardif","want the turtle"
"tardif","what do you want to play with"
"tardif","wanna have xxx"
"tardif","no"
"tardif","what's this"
"tardif","what's this"
"tardif","what color is this"
"tardif","blocks"
"tardif","wanna build something"
"tardif","what is this"
"tardif","Bennie"
"tardif","Bennie"
"tardif","a chick"
"tardif","a chick"
"tardif","does that look like a"
"tardif","no xxx you have_to stand"
"tardif","does that look like a duck at all"
"tardif","mm it's a chicken"
"tardif","what's a duck say"
"tardif","quack quack"
"tardif","quack quack"
"tardif","what's a bunny say"
"tardif","does a bunny talk"
"tardif","no"
"tardif","no"
"tardif","uh oh"
"tardif","get your car"
"tardif","can you put your car on the table"
"tardif","what color's your car"
"tardif","what color"
"tardif","yellow"
"tardif","ready"
"tardif","here it comes"
"tardif","ready"
"tardif","ow"
"tardif","push it to mommy"
"tardif","push it to mommy"
"tardif","yay"
"tardif","oh"
"tardif","uh oh"
"tardif","push it mommy"
"tardif","ready"
"tardif","oh"
"tardif","push it to mommy"
"tardif","yay"
"tardif","ready"
"tardif","yay"
"tardif","look at this one"
"tardif","look at the motorcycle"
"tardif","ready"
"tardif","you ready"
"tardif","one two three"
"tardif","uh oh"
"tardif","push it to mommy"
"tardif","ready"
"tardif","go"
"tardif","one two three"
"tardif","blocks"
"tardif","what color is that block"
"tardif","blue right"
"tardif","a bu"
"tardif","and make a tower"
"tardif","will you help me"
"tardif","let's make a tower"
"tardif","ready"
"tardif","what color's this"
"tardif","orange"
"tardif","say orange"
"tardif","uh it's getting tough"
"tardif","what"
"tardif","ah"
"tardif","can we go more"
"tardif","ah"
"tardif","what color's this"
"tardif","yellow"
"tardif","right"
"tardif","ah"
"tardif","wanna knock it over"
"tardif","wanna knock it over"
"tardif","go head"
"tardif","go ahead"
"tardif","oohbackin over"
"tardif","yay"
"tardif","yay"
"tardif","wanna do another one"
"tardif","yeah"
"tardif","you do it"
"tardif","wanna put some on"
"tardif","here"
"tardif","hold on to these"
"tardif","put that on top"
"tardif","good boy"
"tardif","that on top"
"tardif","that on top"
"tardif","that"
"tardif","one"
"tardif","oh"
"tardif","try again"
"tardif","try again"
"tardif","yeah"
"tardif","you like seeing yourself"
"tardif","here"
"tardif","what color's that"
"tardif","blue right"
"tardif","here you go"
"tardif","here ya go"
"tardif","here ya go"
"tardif","you're doing a good job"
"tardif","good boy"
"tardif","you wanna try this one too"
"tardif","you think it's gonna fit"
"tardif","oh no"
"tardif","okay"
"tardif","I'll help you"
"tardif","I'll hold it"
"tardif","put it on"
"tardif","how bout yo put it this way"
"tardif","put it this way"
"tardif","then it'll stay"
"tardif","there you go"
"tardif","wanna knock it over"
"tardif","go ahead"
"tardif","xxx"
"tardif","whoa good job"
"tardif","didja try to put this one in too"
"tardif","ah"
"tardif","oh"
"tardif","one more"
"tardif","I don't know if it'll fit"
"tardif","ready"
"tardif","whoa"
"tardif","want one more"
"tardif","want mommy do it"
"tardif","what one do you want"
"tardif","which"
"tardif","this one or this one"
"tardif","three"
"tardif","this one"
"tardif","ah"
"tardif","uh oh"
"tardif","wow"
"tardif","what more"
"tardif","it's gonna fall one of these"
"tardif","it's getting taller then you"
"tardif","ah"
"tardif","ah Matthew look"
"tardif","Matthew xxx too"
"tardif","ready"
"tardif","good boy"
"tardif","wanna play this"
"tardif","duck"
"tardif","be gentle"
"tardif","what's a duck say"
"tardif","what"
"tardif","wanna put the duck"
"tardif","wanna put that in here"
"tardif","is the duck in the water"
"tardif","hmm"
"tardif","is that where the duck lives"
"tardif","know what you can do"
"tardif","look"
"tardif","you can build a house for it"
"tardif","there"
"tardif","put it in there"
"tardif","ah"
"tardif","say ni night"
"tardif","put the duck to sleep"
"tardif","ni night"
"tardif","uh oh what"
"tardif","you put him back in"
"tardif","you wanna do one for the bunny too"
"tardif","here"
"tardif","we'll build something for the bunny"
"tardif","the bunny"
"tardif","you want the bunny"
"tardif","let go"
"tardif","put the bunny in here"
"tardif","wanna put the bunny in there"
"tardif","okay"
"tardif","wanna put em both in there"
"tardif","ah"
"tardif","and a bunny"
"tardif","what color is the duck"
"tardif","what color"
"tardif","duck right but what color"
"tardif","that's a bunny"
"tardif","ah tickle"
"tardif","tickle"
"tardif","that's really a chicken"
"tardif","but you can think it's a duck it's okay"
"tardif","ducky ducky"
"tardif","duck"
"tardif","quack quack"
"tardif","wanna build another tower"
"tardif","what about it honey"
"tardif","here"
"tardif","ah uh oh"
"tardif","there you go"
"tardif","oh that's gonna be a big tower"
"tardif","want some more blue ones"
"tardif","I'll get the ones you dropped too"
"tardif","here"
"tardif","alright"
"tardif","here"
"tardif","there you go"
"tardif","good job"
"tardif","what color's this"
"tardif","purple"
"tardif","this is blue"
"tardif","don't fall honey"
"tardif","this is blue"
"tardif","this is yellow"
"tardif","blue"
"tardif","where's the yellow"
"tardif","where's yellow"
"tardif","where's yellow"
"tardif","right"
"tardif","xxx"
"tardif","good job"
"tardif","what color's that"
"tardif","purple"
"tardif","purple"
"tardif","uh oh"
"tardif","uh oh"
"tardif","here comes the car"
"tardif","ready"
"tardif","Matthew"
"tardif","uh oh"
"tardif","try again"
"tardif","I'll hold it for ya"
"tardif","okay"
"tardif","good job"
"tardif","look"
"tardif","here comes your car"
"tardif","ready"
"tardif","wanna catch it"
"tardif","put your hands out like this"
"tardif","put your hands out"
"tardif","here"
"tardif","whoa"
"tardif","here comes the motorcycle"
"tardif","ready"
"tardif","whoa"
"tardif","silly boy"
"tardif","bonk"
"tardif","here you go"
"tardif","bonk xxx"
"tardif","here you go"
"tardif","can it ride up your arm"
"tardif","let's do it again"
"tardif","other hand"
"tardif","look you got a motorcycle on your head"
"tardif","xxx is in it"
"tardif","put your arm up"
"tardif","want it on your arm"
"tardif","ah oh"
"tardif","want more"
"tardif","put your arm out"
"tardif","ah oh"
"tardif","let's look at the book"
"tardif","yeah what do you see"
"tardif","lion king"
"tardif","does that look like lion king"
"tardif","do you see ball"
"tardif","yeah there's the ball"
"tardif","huh what's that"
"tardif","that looks like lion king doesn't it"
"tardif","that is a car"
"tardif","what's that"
"tardif","what is that"
"tardif","apple"
"tardif","has"
"tardif","oh that's a girl"
"tardif","lion king"
"tardif","huh what's that"
"tardif","apple"
"tardif","that looks like a lion mhm"
"tardif","oh what's that"
"tardif","car"
"tardif","that's a boy playing in a sandbox"
"tardif","that's a doll"
"tardif","a girl"
"tardif","huh what's that"
"tardif","airplane"
"tardif","xxx what's that"
"tardif","a frog"
"tardif","oh I know I saw a picture of a ball"
"tardif","it's in there somewhere"
"tardif","let's look for it"
"tardif","what's that"
"tardif","a bird"
"tardif","that's a kite"
"tardif","what is he doing"
"tardif","playing in the sandbox"
"tardif","aw what's that"
"tardif","that is a mouse"
"tardif","oh what's that"
"tardif","bear"
"tardif","that's a wheelbarrow"
"tardif","impressive"
"tardif","huh what's that"
"tardif","a bird"
"tardif","what's that"
"tardif","what's"
"tardif","oh"
"tardif","that was a tractor"
"tardif","butterfly"
"tardif","dinosaur"
"tardif","I know I saw a ball in here"
"tardif","let's go page by page"
"tardif","huh Tyler look"
"tardif","Tyler"
"tardif","you wanna sit in the other seat"
"tardif","mm"
"tardif","a ball"
"tardif","over there"
"tardif","o"
"tardif","huh there's a ball"
"tardif","where did the ball go"
"tardif","you don know"
"tardif","huh where that ball go"
"tardif","there's a ball"
"tardif","what is that"
"tardif","you cook with it"
"tardif","yeah ya do"
"tardif","it gets hot"
"tardif","yes"
"tardif","you can sit over there"
"tardif","oh is it heavy"
"tardif","yeah"
"tardif","do you wanna sit"
"tardif","can you see yourself in there"
"tardif","over where ya moving it to"
"tardif","over where"
"tardif","over"
"tardif","is there a ball"
"tardif","where ball go"
"tardif","where did it go"
"tardif","there it is"
"tardif","there's a ball"
"tardif","we don't have a ball in here right now"
"tardif","we'll wait and get a ball later"
"tardif","I know you know it's out there"
"tardif","we're gonna wait later"
"tardif","we'll get it later"
"tardif","huh what do you see"
"tardif","oh"
"tardif","huh where ball go"
"tardif","where did the ball go"
"tardif","what's that"
"tardif","oh looks like a brush"
"tardif","comb"
"tardif","mouse"
"tardif","and what's that"
"tardif","kitty"
"tardif","what does a kitty say"
"tardif","meow"
"tardif","huh"
"tardif","there's a ball"
"tardif","we don't have a ball right now"
"tardif","we're lookin at a book"
"tardif","huh where that ball go"
"tardif","there there's a little ball"
"tardif","oh what's that"
"tardif","is that a lady bug"
"tardif","or bug"
"tardif","you you have the bug that won't come off the book"
"tardif","it won't come off the book"
"tardif","see it's it's on the paper"
"tardif","shoes"
"tardif","up on Mommy's lap"
"tardif","oh oh you want"
"tardif","you want me to get up"
"tardif","where do you want me to go"
"tardif","is that Tyler"
"tardif","try"
"tardif","you want me up"
"tardif","oh no don't pull on that honey"
"tardif","you"
"tardif","where am I going"
"tardif","what do you want me do"
"tardif","oh no don't pull on that"
"tardif","oh"
"tardif","oh we're not gonna go out out there right now"
"tardif","we're gonna stay in here for a minute"
"tardif","we gotta finish looking at the book"
"tardif","don't pull it off"
"tardif","wanna you wanna sit on the floor and look at the book"
"tardif","no who's that"
"tardif","xxx"
"tardif","is it Mommy and Tyler"
"tardif","we're not gonna go outside right now"
"tardif","we're gonna finish lookin at the book"
"tardif","it's a belly"
"tardif","it's a belly"
"tardif","yes"
"tardif","I know you know there's a ball out there"
"tardif","I saw a ball in the book"
"tardif","wanna see a ball in the book"
"tardif","I saw it"
"tardif","yeah"
"tardif","oh there's a bug"
"tardif","oh you can't have the bug"
"tardif","it's in the book"
"tardif","all the pictures are in here"
"tardif","lion"
"tardif","huh there's a ball"
"tardif","and a butterfly"
"tardif","a dinosaur"
"tardif","no"
"tardif","hi"
"tardif","huh"
"tardif","huh"
"tardif","do you see some shoes"
"tardif","you sit"
"tardif","oh"
"tardif","where did the ball go"
"tardif","oh that's a wheelbarrow"
"tardif","huh you found it"
"tardif","there's the ball"
"tardif","you think there's another ball"
"tardif","another ball"
"tardif","there's a bug"
"tardif","you want the bug"
"tardif","it doesn't come off the paper"
"tardif","it's part of the book"
"tardif","where's the apple"
"tardif","oh where are the shoes"
"tardif","oh what's that"
"tardif","do you know what that is"
"tardif","that's a tree"
"tardif","mhm coat"
"tardif","this is a fun book"
"tardif","oh"
"tardif","you're all done"
"tardif","oh my can Mommy look at it"
"tardif","lion"
"tardif","what does a lion say"
"tardif","rarr"
"tardif","ra"
"tardif","oh"
"tardif","you wanna put it away"
"tardif","uh okay we'll put it over"
"tardif","where shall we go put it"
"tardif","where should we go put it"
"tardif","do you wanna put it in the corner"
"tardif","okay you go put it in the corner"
"tardif","you put in the corner"
"tardif","oh okay we're by the door"
"tardif","oh we're not gonna go out there yet"
"tardif","we're not gonna go out there yet"
"tardif","no we're not gonna go out there yet"
"tardif","it's not time to go yet"
"tardif","it's not time to go b bye"
"tardif","what's that"
"tardif","is that a phone"
"tardif","oh"
"tardif","what"
"tardif","what does that do"
"tardif","huh what's that"
"tardif","you see doggie"
"tardif","here it goes"
"tardif","lots_of toys"
"tardif","there's a birdy"
"tardif","oh my"
"tardif","can you be gentle"
"tardif","which which one"
"tardif","you wanna try something else"
"tardif","okay"
"tardif","the dog and the bird"
"tardif","click her down"
"tardif","oh that's funny"
"tardif","yeah very good"
"tardif","you say hello"
"tardif","I'll talk to you"
"tardif","hello"
"tardif","I'm gonna call you Tyler"
"tardif","hello"
"tardif","ba bye"
"tardif","he's neat"
"tardif","it stopped can ya do it again"
"tardif","oh that's neat"
"tardif","can Mummy see it"
"tardif","can Mummy see it"
"tardif","thank"
"tardif","hello"
"tardif","you wanna talk to Tyler"
"tardif","okay here he is"
"tardif","ba bye"
"tardif","does this one do something"
"tardif","hello"
"tardif","is this Daddy"
"tardif","you wanna talk to Tyler"
"tardif","here he is"
"tardif","now say"
"tardif","hi Daddy"
"tardif","ba bye"
"tardif","you hang it up"
"tardif","you hang it up"
"tardif","thank"
"tardif","oh very nice"
"tardif","huh very good"
"tardif","ba"
"tardif","byebye Daddy"
"tardif","huh can I talk to Daddy"
"tardif","no"
"tardif","hi there byebye"
"tardif","mm hang it up there"
"tardif","huh oh look at that"
"tardif","is it scaring you"
"tardif","want me turn it off"
"tardif","okay"
"tardif","does that noise scare you"
"tardif","no it's okay"
"tardif","it's okay I can put it away"
"tardif","want me put it away"
"tardif","okay"
"tardif","the scary huh"
"tardif","look"
"tardif","uh he's dancin"
"tardif","the"
"tardif","oh no you be nice to that frog"
"tardif","frog"
"tardif","he's dancin"
"tardif","oh what about this one"
"tardif","I teasin"
"tardif","whoa"
"tardif","do you wanna hold it"
"tardif","no"
"tardif","how it turn off"
"tardif","there we go"
"tardif","want hold it"
"tardif","you want it to go"
"tardif","push this button here"
"tardif","push that"
"tardif","you don't want it"
"tardif","you want me do it"
"tardif","you want it to uh"
"tardif","do you want it to go"
"tardif","gotta push it"
"tardif","ready"
"tardif","is"
"tardif","whoa"
"tardif","isn't that silly"
"tardif","you want it off"
"tardif","and you turn it off there"
"tardif","put it away"
"tardif","you don't"
"tardif","okay"
"tardif","want me put it over here"
"tardif","okay"
"tardif","I put it in the box"
"tardif","I put it in the box"
"tardif","what does this guy do"
"tardif","here he comes"
"tardif","ready"
"tardif","whoa"
"tardif","whoopsey he gonna go off the table"
"tardif","huh"
"tardif","uh oh"
"tardif","oh you want that one away too"
"tardif","are you picking out which toys you like"
"tardif","the phone"
"tardif","are you gonna call somebody"
"tardif","who you gonna call"
"tardif","hi buddy"
"tardif","can Mommy talk to Buddy"
"tardif","okay"
"tardif","yours"
"tardif","can you share with Mommy"
"tardif","do you wanna put that away"
"tardif","okay you can put it in the box"
"tardif","come put it in the box"
"tardif","want put that away"
"tardif","you wanna try that again"
"tardif","whoa ya did it"
"tardif","whoa you did it"
"tardif","whoa"
"tardif","want it off"
"tardif","whoa"
"tardif","I turned it off"
"tardif","huh you did it"
"tardif","whoa"
"tardif","I turned it off"
"tardif","you do it"
"tardif","whoa"
"tardif","huh oh it doesn't fly"
"tardif","it doesn't fly"
"tardif","mm"
"tardif","huh oh you make it fly"
"tardif","you made it fly"
"tardif","oh boy"
"tardif","that little chick fly"
"tardif","wanna come closer"
"tardif","oh"
"tardif","no cars don't fly"
"tardif","oh what's that"
"tardif","a motorcycle man"
"tardif","motorcycle man"
"tardif","yeah motorcycle man"
"tardif","should we build a road for him"
"tardif","should we make a road"
"tardif","they're motorcycle man's road"
"tardif","is that a road for him"
"tardif","tickle"
"tardif","you put the car on the road"
"tardif","our road came apart"
"tardif","came apart"
"tardif","oh my"
"tardif","oh gentle"
"tardif","gentle Tyler"
"tardif","my"
"tardif","why are you hitting"
"tardif","is that funny"
