"Corpus","Utterance"
"brent","listen to that tooth clicking against the glass huh"
"brent","the big toothie peg"
"brent","a big toothie peg"
"brent","a big big toothie peg"
"brent","what's up there"
"brent","everything"
"brent","water"
"brent","that's water"
"brent","for you to drink"
"brent","yes"
"brent","water"
"brent","oh yummy"
"brent","it's all over your sweater"
"brent","everywhere"
"brent","it's everywhere now"
"brent","you wanna come out of your chair"
"brent","he wants more water"
"brent","oh more water oh oh"
"brent","it was very good but it's everywhere now"
"brent","was that good"
"brent","one more sip"
"brent","okay"
"brent","alright let's let's clear off the tray"
"brent","oh now it's very watery tray"
"brent","sweetheart no no"
"brent","don't do that"
"brent","no no"
"brent","sweetheart no"
"brent","Daddy just cleaned the floor"
"brent","we don't wanna we don't wanna trash it right off the bat"
"brent","it's just not nice"
"brent","okay"
"brent","you wanna come out"
"brent","out o the chair"
"brent","here he is"
"brent","here he is"
"brent","alright"
"brent","here we go"
"brent","here comes the bib"
"brent","one bib"
"brent","off comes the bibbie"
"brent","come on bib"
"brent","I got it"
"brent","I got the bib"
"brent","it's all wet"
"brent","this bib"
"brent","there's the kitty"
"brent","www"
"brent","it's xxx"
"brent","it's xxx"
"brent","www"
"brent","sweet pea"
"brent","who's gonna go to the bath"
"brent","who's gonna have a big poopie"
"brent","wha tha"
"brent","wha that"
"brent","alright let's see if it's time"
"brent","come on"
"brent","come on"
"brent","let's go"
"brent","let's go"
"brent","let's go"
"brent","let's go in here"
"brent","oh whoa whoa whoa whoa"
"brent","come on"
"brent","good boy"
"brent","good boy"
"brent","a poopie"
"brent","there a poopie sweetheart"
"brent","huh"
"brent","no no"
"brent","maybe"
"brent","no no"
"brent","okay no poopie"
"brent","no poopie"
"brent","what a nice bummie"
"brent","I wanna bite it"
"brent","there's the kitty warming his fur in the sun"
"brent","www"
"brent","is that xxx"
"brent","is that the kitty"
"brent","hello kitty"
"brent","we love him"
"brent","don't we"
"brent","come on"
"brent","we gotta put your diaper back on baby boy"
"brent","I know you wanna go cruise around but we must put on your diaper first"
"brent","come on"
"brent","let's put on a diaper Booboon"
"brent","Boobooneen"
"brent","Booboon"
"brent","what"
"brent","what's this"
"brent","where did you"
"brent","come"
"brent","okay really fast"
"brent","Mama Mama"
"brent","one"
"brent","one more one more"
"brent","there we go"
"brent","up"
"brent","very good boy"
"brent","now snap this thing on"
"brent","look who it is"
"brent","hello baby"
"brent","hello"
"brent","a nice baby"
"brent","xxx"
"brent","hello baby"
"brent","yeah"
"brent","yes"
"brent","hang on sweet"
"brent","I gotta get you dressed"
"brent","we're gonna go out"
"brent","we're gonna go out for a walk"
"brent","you and me"
"brent","we're gonna go to the swings"
"brent","yes"
"brent","well you wanna do that one again"
"brent","here"
"brent","yes"
"brent","that's how you get it started"
"brent","you have_to smush it"
"brent","we smushed it"
"brent","we smushed it Booboo"
"brent","you and I"
"brent","yes he's so big and good"
"brent","and sweet"
"brent","the sweatshirt is drenched"
"brent","oh it is drenched"
"brent","oh it is drenched"
"brent","oh what's he got"
"brent","what's he got"
"brent","and I'm gonna take this off"
"brent","we're gonna wash it Bo"
"brent","there it is"
"brent","came off"
"brent","no more wet sweatshirt"
"brent","let's put on another sweater"
"brent","here's one"
"brent","here's one"
"brent","maybe if it's not that cold out you can"
"brent","get by with a"
"brent","this"
"brent","and your coat"
"brent","I think so"
"brent","mkay"
"brent","here we go"
"brent","I think he wants to help"
"brent","oh"
"brent","oh boobie"
"brent","no no sweet"
"brent","no no"
"brent","have_to attach it"
"brent","ssh ssh ssh ssh"
"brent","the after dinner movie"
"brent","very important"
"brent","what's this"
"brent","what's this what's this"
"brent","for you"
"brent","no one else"
"brent","hey who's tha"
"brent","oh very flavorful"
"brent","yeah it's gotten warmer out"
"brent","wanna go outside"
"brent","go to the park and go swinging huh"
"brent","hmm"
"brent","in a minute"
"brent","have a little bit of a snack and then we'll go"
"brent","I know"
"brent","I know I know I know"
"brent","what's this what's this what's this what's this"
"brent","Booboon"
"brent","Boobooneeno"
"brent","who's got the most beautiful elbow"
"brent","most beautiful tummy"
"brent","hmm"
"brent","most beautiful every"
"brent","I know him"
"brent","he's my son"
"brent","he's a good boy"
"brent","yes"
"brent","yes he does like to have his mother nearby"
"brent","yes he does"
"brent","you wanna go in your swing here in the house"
"brent","then we don't have_to go out"
"brent","would you like that"
"brent","would you like that"
"brent","what's this"
"brent","is this your swing"
"brent","uhoh"
"brent","uhoh"
"brent","the front door is open"
"brent","why is that"
"brent","whoop"
"brent","come here foot"
"brent","come here Booboon"
"brent","come here xxx"
"brent","I'm gonna shut the door"
"brent","it will get cold in here otherwise"
"brent","there"
"brent","hello bouncer"
"brent","he likes his chair"
"brent","come here"
"brent","come here"
"brent","whee"
"brent","whee"
"brent","whee"
"brent","whee"
"brent","what are we doing"
"brent","he's a big boy"
"brent","he's a big boy"
"brent","gimme these hands"
"brent","wanna bounce"
"brent","huh"
"brent","you wanna bounce"
"brent","give me this one"
"brent","give me this one"
"brent","bouncing"
"brent","a silly bunny"
"brent","xxx silly bunny"
"brent","come here"
"brent","whee"
"brent","he's flying through the air"
"brent","look at go"
"brent","look at go"
"brent","oh no"
"brent","he got on me"
"brent","come here"
"brent","gimme these"
"brent","come here"
"brent","this arm has to go through here or you will get smushed"
"brent","come on arm"
"brent","there you go"
"brent","an I'll pull you up"
"brent","pull you up higher huh"
"brent","so you can really jump"
"brent","come on jumper"
"brent","whatcha doing this jumping boy"
"brent","I hear silly bunny"
"brent","where is he"
"brent","hello"
"brent","silly bunny"
"brent","whatcha doing"
"brent","it's silly bunny"
"brent","whatcha doing"
"brent","silly bunny"
"brent","he's flying"
"brent","hello Booboon"
"brent","hello Booboon"
"brent","the jumping boy"
"brent","are you jumping"
"brent","are you the jumping boy"
"brent","I know"
"brent","look at him go"
"brent","he's a jumper"
"brent","he's a jumper"
"brent","he's jumping"
"brent","up and down"
"brent","yes he is"
"brent","yes he is"
"brent","he had a big lunch"
"brent","and some milk and now he's jumping"
"brent","you had enough of that"
"brent","what is this thing on my arm"
"brent","oh"
"brent","silly bunny"
"brent","what's a silly"
"brent","yes"
"brent","what's with the silly bunny"
"brent","silly bunny"
"brent","hello Booboon"
"brent","look at his ears"
"brent","xxx"
"brent","silly bunny"
"brent","aw"
"brent","what"
"brent","oh"
"brent","oh"
"brent","what's Daddy doing"
"brent","xxx looks like he's making a phone call"
"brent","baby is in the telephone"
"brent","what's he doing"
"brent","is this a boy"
"brent","what are these string"
"brent","may I pull your strings"
"brent","here we are"
"brent","I'm twisting him with the strings"
"brent","o he's a twister"
"brent","hello twisty"
"brent","hello"
"brent","o he's going"
"brent","he's flying"
"brent","he's flying"
"brent","he's very tough"
"brent","he's flying"
"brent","I bugged your foot"
"brent","I bugged your foot"
"brent","look at those footie"
"brent","oh"
"brent","I know him"
"brent","can I give him a kiss"
"brent","kiss her"
"brent","I can't help it"
"brent","why do you wanna give him kisses"
"brent","he's so sweet"
"brent","I can't help myself"
"brent","no"
"brent","nobody can help themselves around this boy"
"brent","he's not only beautiful"
"brent","yes"
"brent","xxx"
"brent","hello"
"brent","hello"
"brent","what's this big boy"
"brent","hello Bo"
"brent","hello"
"brent","you wanna do this"
"brent","let's do the weensie spider"
"brent","ready"
"brent","the weensie spider"
"brent","went up the water spout"
"brent","down came the rain"
"brent","an washed the spider out"
"brent","up came the sun that dried up all the rain"
"brent","an the weensie spider"
"brent","went up the spout again"
"brent","your shoe's coming off silly"
"brent","Boneen"
"brent","did you like that"
"brent","do you wanna do the other spider"
"brent","the xxx spider"
"brent","Boneen"
"brent","Boneen"
"brent","Alexander"
"brent","Alexander"
"brent","this is for me to sit on"
"brent","the floor is cold"
"brent","okay"
"brent","Boneen"
"brent","the xxx xxx spider went up the water spout"
"brent","down came the rain and washed the spider out"
"brent","up came the sun that dried up all the rain"
"brent","and xxx xxx spider went up the spout again"
"brent","boo"
"brent","boo"
"brent","boo"
"brent","say byebye Daddy"
"brent","Daddy's going to school"
"brent","bye Daddy"
"brent","bye Daddy"
"brent","www"
"brent","bye Daddy"
"brent","www"
"brent","he's flying through the air"
"brent","with the greatest of ease"
"brent","the big baby boy"
"brent","on the flying trapeze"
"brent","huh"
"brent","he's spinning around"
"brent","is he gonna get dizzy"
"brent","I hope not"
"brent","I hope not"
"brent","I hope he's not gonna get dizzy"
"brent","hello"
"brent","that was Daddy"
"brent","he went out"
"brent","he'll come back later"
"brent","who was bouncing up and down"
"brent","Boneen"
"brent","sweep"
"brent","yeah"
"brent","what is it sweet"
"brent","you wanna go out"
"brent","you wanna go out and see the wind chimes"
"brent","we could do that"
"brent","you love the wind chimes"
"brent","or we could play with"
"brent","drums and stuff here in the house"
"brent","let me shut the door"
"brent","it's getting chilly though sweetheart"
"brent","Booboon"
"brent","put your stew away"
"brent","we never really got that put away"
"brent","we have enough ants in this house"
"brent","wants his peg huh"
"brent","hello peg"
"brent","peg"
"brent","look"
"brent","it's on this"
"brent","peg"
"brent","a peg Booboon"
"brent","here"
"brent","take this arm through here"
"brent","otherwise it's gonna be stuck"
"brent","there"
"brent","xxx"
"brent","xxx"
"brent","tasty peg"
"brent","yes"
"brent","is this a big xxx"
"brent","peg"
"brent","Boneen"
"brent","peg"
"brent","peg"
"brent","peg"
"brent","peg"
"brent","peg"
"brent","this is a peg"
"brent","mm"
"brent","peg"
"brent","peg"
"brent","peg"
"brent","yes"
"brent","peg"
"brent","peg"
"brent","boo"
"brent","boo"
"brent","that is a peg Booboon"
"brent","look"
"brent","peggie"
"brent","where's the peg"
"brent","oh what's with this crazy peg"
"brent","what do you do with this crazy peg"
"brent","oh he's flying again"
"brent","he's flying"
"brent","look at him go"
"brent","flying through the house"
"brent","hello baby"
"brent","hello baby"
"brent","what"
"brent","do you wanna get out of the chair"
"brent","out of the bouncer"
"brent","come on"
"brent","that's enough"
"brent","we don't want to get sick of anything in this house"
"brent","no"
"brent","come on"
"brent","here we go"
"brent","out we come"
"brent","out out out"
"brent","xxx"
"brent","I got this boy"
"brent","I got this boy"
"brent","okay"
"brent","out he comes"
"brent","Boobooneen"
"brent","Boneen"
"brent","you wanna play"
"brent","come on"
"brent","let's play ball"
"brent","you wanna play ball for a minute"
"brent","here's our ball"
"brent","yeah"
"brent","yes"
"brent","we could play this for a few minutes"
"brent","what's this"
