"Corpus","Utterance"
"brown","you're a busy bulldozer"
"brown","oh it's a truck"
"brown","oh no it's a busy bulldozer"
"brown","how many"
"brown","red and yellow"
"brown","which one is yellow"
"brown","Ursula's right there"
"brown","can you put it together again"
"brown","you put it together"
"brown","you turned it around properly and then you put them together"
"brown","see the other one and put them together"
"brown","is it like this one"
"brown","which one looks like that one"
"brown","what kind of horn is that"
"brown","what color is the paper"
"brown","what's the matter with you"
"brown","where did Adam go"
"brown","what is that"
"brown","oh you're a baby"
"brown","well what is that"
"brown","what does the baby have in his mouth"
"brown","whistle baby"
"brown","what"
"brown","mouth oh"
"brown","whistle in the baby's mouth"
"brown","oh that would be an awfully smart baby"
"brown","that's Adam's baby"
"brown","when are you going to learn to put your shoe on yourself"
"brown","yes that's water"
"brown","those are rocks"
"brown","there may be fish in the water"
"brown","yes there may be some fish in the water"
"brown","that's no tape recorder"
"brown","those are records in a box"
"brown","put it where it belongs"
"brown","we'll take his coat and hang it up alright"
"brown","how do you spell your name Adam"
"brown","why don't you sit beside Mr Cromer and write what he writes"
"brown","what does the label on Mr Cromer's suitcase say"
"brown","that's no horse"
"brown","what about Cromer's suitcase"
"brown","Adam break suitcase Cromer"
"brown","no Adam shouldn't break Cromer's suitcase"
"brown","he'd do without a suitcase"
"brown","do with a suitcase"
"brown","he'd have_to do without a suitcase because he wouldn't have one"
"brown","oh no he wouldn't have one"
"brown","Catherine take the suitcase"
"brown","no nobody will break the suitcase"
"brown","raining outside"
"brown","you go look out the window and tell me if it's raining"
"brown","is it raining"
"brown","oh no it's not raining"
"brown","well is the sun shining"
"brown","the sun's not shining"
"brown","is it cloudy"
"brown","what kind of day is it"
"brown","sun a week"
"brown","Adam's pieces"
"brown","take a piece of candy"
"brown","what kind of candy is that"
"brown","write with pencil"
"brown","put the radio in"
"brown","who is that"
"brown","you know Humpty_Dumpty"
"brown","what's that little boy's name"
"brown","goose"
"brown","do you think that radio will go in that box"
"brown","it's a windmill"
"brown","whose bike"
"brown","you're going to put all of your toys away"
"brown","did you ask Ursula if you could have that box"
"brown","yes it does sound like sand but it doesn't have any sand in it"
"brown","you going to put your toys in there"
"brown","play toy"
"brown","what about your play toy"
"brown","play toy"
"brown","put finger in"
"brown","what happened to the play toy"
"brown","you dropped the play toy"
"brown","how many play toys do you have"
"brown","Adam fell down"
"brown","what are you crawling on"
"brown","oh you're crawling on the radio"
"brown","but I though you were crawling"
"brown","on your knees"
"brown","put shoe on"
"brown","where did your foot go"
"brown","is it in the shoe"
"brown","foot"
"brown","kitchen play toy"
"brown","do you have play toys in the kitchen"
"brown","what toy do you kick"
"brown","kick your shoe"
"brown","you fell down"
"brown","what happened"
"brown","doggie and the car"
"brown","where did you go yesterday"
"brown","you saw some pretty flowers"
"brown","what kind of play toy are you"
"brown","are you a boat or an airplane"
"brown","are you a Texaco star"
"brown","oh you're a man with a Texaco star"
"brown","don't put your mouth on the paper"
"brown","what did you do to the paper"
"brown","game Adam"
"brown","play tail"
"brown","what"
"brown","can you tell Mr Cromer that you have some gloves too"
"brown","when you open the door and go outside what do you put on"
"brown","you put your gloves on"
"brown","what else"
"brown","what about the book and the door"
"brown","why are you going to put the book outside"
"brown","another book yes"
"brown","whose book is that"
"brown","whose book is that"
"brown","what are you doing"
"brown","a book isn't a ball"
"brown","don't throw the book"
"brown","you ask somebody to play with you"
"brown","Chatter what's the matter with you"
"brown","is that the way Chatter walks"
"brown","can't you think of another game"
"brown","what are you doing with that chair"
"brown","oh Adam sit in the chair"
"brown","is that the way it goes"
"brown","oh Adam sit in the chair and watch the game"
"brown","what kind of game are you going to watch"
"brown","watch the game"
"brown","I don't think there are any games on today"
"brown","they usually come on the weekend"
"brown","come at the end of the week"
"brown","Sunday yes is at the end of the week"
"brown","the power shovel pick the dirt up"
"brown","did you see a power shovel yesterday"
"brown","that's right"
"brown","you say a busy bulldozer yesterday"
"brown","what was the busy bulldozer doing"
"brown","was it pushing the dirt around too"
"brown","oh no picking the dirt up"
"brown","moon picks the dirt up"
"brown","when do you see the moon"
"brown","up in the sky"
"brown","Adam's pencil"
"brown","where are you going"
"brown","what are you going to say to the busy bulldozer"
"brown","you're a little rascal"
"brown","yes you are"
"brown","just checking"
"brown","no you don't need your temperature taken"
"brown","you're well"
"brown","Mommy just takes your temperature when you are sick"
"brown","what's that"
"brown","Adam's shirt"
"brown","don't wear a shirt Mommy"
"brown","Mommy doesn't wear a shirt"
"brown","yes Adam does wear shoes"
"brown","shoes help keep your feet warm"
"brown","what do you wear over your shoes when it's raining"
"brown","that's right don't bite"
"brown","don't ride on the briefcase"
"brown","that's right you sit in a chair"
"brown","that's Ursula's"
"brown","that's Ursula's pocket book"
"brown","is it heavy"
"brown","are you playing football"
"brown","isn't that a pretty box Adam"
"brown","you ask Ursula if it's alright to put this in the briefcase"
"brown","can you bring me my pocket book"
"brown","what is that"
"brown","no it's not all finished"
"brown","won't you please go over and take Ursula's pocketbook to her"
"brown","where did the ball go"
"brown","hit head trash"
"brown","no you hit your head here on the bench"
"brown","Adam what are you doing back there"
"brown","looking at the water"
"brown","no there isn't any water in there"
"brown","that wasn't a drum"
"brown","picking tomatoes up"
"brown","why would you pick a tomato up like that"
"brown","oh in salad"
"brown","what's on your tongue"
"brown","you've got a string of Mommy's hair in your mouth"
"brown","no you don't have any"
"brown","use the eraser and then the writing is all gone"
"brown","no you don't write on buttons"
"brown","tomato soup"
"brown","where"
"brown","how can I drink so much coffee"
"brown","oh Adam will drink some coffee too"
"brown","why don't you show Ursula your pumpkin candle"
"brown","did you have a pumpkin at Halloween"
"brown","that's three"
"brown","get your ball"
"brown","is that a ball now"
"brown","oh that's a ball right there"
"brown","I don't know"
"brown","do you like grapefruit"
"brown","if you break it then you won't have a pumpkin"
"brown","poor pumpkin"
"brown","oh is that Pepper"
"brown","he went out to the kitchen soon"
"brown","you do it"
"brown","don't touch"
"brown","what is that"
"brown","my that would be a big hat"
"brown","where would you wear a hat like that"
"brown","you put the pencil in your mouth"
"brown","that's not Daddy's suitcase"
"brown","you knocked it over"
"brown","buy milk"
"brown","is milk on there"
"brown","bread in there"
"brown","what kind of bread"
"brown","milk"
"brown","what else"
"brown","beans"
"brown","what else"
"brown","salad"
"brown","what else"
"brown","yes what else"
"brown","milk"
"brown","fresh milk"
"brown","more candy"
"brown","is that Adam"
"brown","it's not candy"
"brown","what is that"
"brown","Adam's suitcase"
"brown","where are you going"
"brown","what will happen if you drop it"
"brown","where do you go with one boot that size"
"brown","is that a letter for somebody"
"brown","whose letter is it"
"brown","Adam's letter"
"brown","the paint came off in your mouth"
"brown","what are you doing Adam"
"brown","oh ice"
"brown","put it in your mouth"
"brown","where are you going now"
"brown","did you take the suitcase out"
"brown","where're you going"
"brown","what do you use that for"
"brown","Adam what are you looking for"
"brown","scissors"
"brown","they'll cut you and hurt"
"brown","cut finger nails"
"brown","they're too large"
"brown","where"
"brown","no it's not broken"
"brown","no that side isn't broken"
"brown","do you have a whistle over there"
"brown","the microphone"
"brown","careful"
"brown","no"
"brown","careful Adam"
"brown","big boys don't bother things like that"
"brown","the record's in the folder"
"brown","the record is in the folder"
"brown","is that yours"
"brown","whose is that"
"brown","Adam's"
"brown","is that yours"
"brown","yours"
"brown","what's the name of that song"
"brown","don't scratch the record"
"brown","put the toys in the basket"
"brown","where is the record"
"brown","in your hand"
"brown","see the record falling out of the folder"
"brown","no that's not the top to that"
"brown","toys are in there"
"brown","what toys are in there"
"brown","what"
"brown","fish"
"brown","what kind of fish"
"brown","that's not a bus"
"brown","that's part of a train"
"brown","I still don't know what fish is in there"
"brown","I'll put it in the drawer"
"brown","careful with the record"
"brown","what is he doing"
"brown","did Adam do that"
"brown","the man did that"
"brown","Adam did that"
"brown","why did Adam do that"
